subject,age_group,experiment_name,sampling_condition,trial_type,label1,label2,image1,image2,image3,image4,image5,image6,image7,image8,choice_image,random_image,random_image1,random_image2,choice_label,random_label,random_label1,random_label2,target_image,target_label,is_right,trial_index
p738273,adults,Crossact_active_passive,passive,test,NA,NA,stims/2.png,stims/12.png,stims/29.png,stims/5.png,stims/9.png,stims/8.png,stims/14.png,stims/1.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,stims/5.png,noopy,1,33
p738273,adults,Crossact_active_passive,passive,test,NA,NA,stims/9.png,stims/29.png,stims/12.png,stims/2.png,stims/8.png,stims/5.png,stims/14.png,stims/1.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,stims/8.png,tibble,1,34
p738273,adults,Crossact_active_passive,passive,test,NA,NA,stims/14.png,stims/2.png,stims/5.png,stims/29.png,stims/8.png,stims/12.png,stims/9.png,stims/1.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,stims/2.png,kita,1,35
p738273,adults,Crossact_active_passive,passive,test,NA,NA,stims/2.png,stims/14.png,stims/12.png,stims/1.png,stims/8.png,stims/5.png,stims/29.png,stims/9.png,stims/14.png,NA,NA,NA,NA,NA,NA,NA,stims/9.png,beppo,0,36
p738273,adults,Crossact_active_passive,passive,test,NA,NA,stims/12.png,stims/14.png,stims/5.png,stims/1.png,stims/8.png,stims/29.png,stims/9.png,stims/2.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,stims/1.png,pahvy,1,37
p738273,adults,Crossact_active_passive,passive,test,NA,NA,stims/29.png,stims/9.png,stims/14.png,stims/12.png,stims/1.png,stims/5.png,stims/8.png,stims/2.png,stims/14.png,NA,NA,NA,NA,NA,NA,NA,stims/14.png,sibu,1,38
p738273,adults,Crossact_active_passive,passive,test,NA,NA,stims/5.png,stims/9.png,stims/1.png,stims/2.png,stims/29.png,stims/8.png,stims/12.png,stims/14.png,stims/29.png,NA,NA,NA,NA,NA,NA,NA,stims/29.png,tesser,1,39
p738273,adults,Crossact_active_passive,passive,test,NA,NA,stims/1.png,stims/2.png,stims/5.png,stims/9.png,stims/29.png,stims/12.png,stims/8.png,stims/14.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,stims/12.png,manu,0,40
p738273,adults,Crossact_active_passive,passive,test,NA,NA,stims/12.png,stims/14.png,stims/9.png,stims/1.png,stims/2.png,stims/29.png,stims/8.png,stims/5.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,stims/8.png,tibble,1,41
p738273,adults,Crossact_active_passive,passive,test,NA,NA,stims/1.png,stims/9.png,stims/5.png,stims/12.png,stims/14.png,stims/2.png,stims/29.png,stims/8.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,stims/5.png,noopy,0,42
p738273,adults,Crossact_active_passive,passive,test,NA,NA,stims/5.png,stims/29.png,stims/1.png,stims/12.png,stims/2.png,stims/14.png,stims/9.png,stims/8.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,stims/9.png,beppo,0,43
p738273,adults,Crossact_active_passive,passive,test,NA,NA,stims/8.png,stims/2.png,stims/1.png,stims/9.png,stims/12.png,stims/29.png,stims/14.png,stims/5.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,stims/2.png,kita,1,44
p738273,adults,Crossact_active_passive,active,learning,zeevo,roozer,stims/4.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
p738273,adults,Crossact_active_passive,active,learning,deela,biffer,stims/10.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
p738273,adults,Crossact_active_passive,active,learning,soma,leemu,stims/11.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
p738273,adults,Crossact_active_passive,active,learning,soma,finna,stims/6.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
p738273,adults,Crossact_active_passive,active,learning,roozer,zeevo,stims/4.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
p738273,adults,Crossact_active_passive,active,learning,guffi,soma,stims/17.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
p738273,adults,Crossact_active_passive,active,learning,leemu,finna,stims/6.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
p738273,adults,Crossact_active_passive,active,learning,guffi,finna,stims/6.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
p738273,adults,Crossact_active_passive,active,learning,deela,biffer,stims/10.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
p738273,adults,Crossact_active_passive,active,learning,leemu,guffi,stims/17.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
p738273,adults,Crossact_active_passive,active,learning,deela,biffer,stims/10.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
p738273,adults,Crossact_active_passive,active,learning,roozer,zeevo,stims/4.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
p738273,adults,Crossact_active_passive,active,learning,deela,biffer,stims/10.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
p738273,adults,Crossact_active_passive,active,learning,soma,finna,stims/6.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
p738273,adults,Crossact_active_passive,active,learning,deela,biffer,stims/10.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
p738273,adults,Crossact_active_passive,active,learning,soma,leemu,stims/11.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
p738273,adults,Crossact_active_passive,active,learning,guffi,finna,stims/6.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
p738273,adults,Crossact_active_passive,active,learning,roozer,zeevo,stims/4.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
p738273,adults,Crossact_active_passive,active,learning,roozer,zeevo,stims/4.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
p738273,adults,Crossact_active_passive,active,learning,guffi,soma,stims/17.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
p738273,adults,Crossact_active_passive,active,learning,roozer,zeevo,stims/4.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
p738273,adults,Crossact_active_passive,active,learning,finna,leemu,stims/6.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
p738273,adults,Crossact_active_passive,active,learning,guffi,leemu,stims/17.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
p738273,adults,Crossact_active_passive,active,learning,biffer,deela,stims/10.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
p738273,adults,Crossact_active_passive,active,selection,NA,NA,stims/17.png,stims/6.png,stims/18.png,stims/10.png,stims/11.png,stims/3.png,stims/7.png,stims/4.png,stims/18.png,stims/3.png,NA,NA,soma,roozer,NA,NA,NA,NA,NA,25
p738273,adults,Crossact_active_passive,active,selection,NA,NA,stims/17.png,stims/6.png,stims/18.png,stims/10.png,stims/11.png,stims/3.png,stims/7.png,stims/4.png,stims/6.png,stims/11.png,NA,NA,finna,leemu,NA,NA,NA,NA,NA,26
p738273,adults,Crossact_active_passive,active,selection,NA,NA,stims/17.png,stims/6.png,stims/18.png,stims/10.png,stims/11.png,stims/3.png,stims/7.png,stims/4.png,stims/17.png,stims/10.png,NA,NA,guffi,deela,NA,NA,NA,NA,NA,27
p738273,adults,Crossact_active_passive,active,selection,NA,NA,stims/17.png,stims/6.png,stims/18.png,stims/10.png,stims/11.png,stims/3.png,stims/7.png,stims/4.png,stims/4.png,stims/11.png,NA,NA,zeevo,leemu,NA,NA,NA,NA,NA,28
p738273,adults,Crossact_active_passive,active,test,NA,NA,stims/17.png,stims/18.png,stims/7.png,stims/3.png,stims/4.png,stims/6.png,stims/11.png,stims/10.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,stims/7.png,biffer,1,29
p738273,adults,Crossact_active_passive,active,test,NA,NA,stims/10.png,stims/3.png,stims/18.png,stims/6.png,stims/11.png,stims/7.png,stims/4.png,stims/17.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,stims/11.png,leemu,0,30
p738273,adults,Crossact_active_passive,active,test,NA,NA,stims/11.png,stims/17.png,stims/7.png,stims/10.png,stims/4.png,stims/18.png,stims/6.png,stims/3.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,stims/17.png,guffi,0,31
p738273,adults,Crossact_active_passive,active,test,NA,NA,stims/18.png,stims/7.png,stims/3.png,stims/4.png,stims/17.png,stims/10.png,stims/11.png,stims/6.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,stims/6.png,finna,0,32
p738273,adults,Crossact_active_passive,active,test,NA,NA,stims/10.png,stims/4.png,stims/6.png,stims/3.png,stims/17.png,stims/11.png,stims/7.png,stims/18.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,stims/18.png,soma,0,33
p738273,adults,Crossact_active_passive,active,test,NA,NA,stims/4.png,stims/11.png,stims/7.png,stims/3.png,stims/18.png,stims/10.png,stims/17.png,stims/6.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,stims/10.png,deela,1,34
p738273,adults,Crossact_active_passive,active,test,NA,NA,stims/10.png,stims/4.png,stims/6.png,stims/7.png,stims/18.png,stims/11.png,stims/17.png,stims/3.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,stims/3.png,roozer,0,35
p738273,adults,Crossact_active_passive,active,test,NA,NA,stims/17.png,stims/18.png,stims/3.png,stims/11.png,stims/7.png,stims/10.png,stims/6.png,stims/4.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,stims/4.png,zeevo,1,36
p738273,adults,Crossact_active_passive,active,test,NA,NA,stims/6.png,stims/3.png,stims/4.png,stims/10.png,stims/17.png,stims/18.png,stims/7.png,stims/11.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,stims/17.png,guffi,0,37
p738273,adults,Crossact_active_passive,active,test,NA,NA,stims/6.png,stims/3.png,stims/17.png,stims/7.png,stims/10.png,stims/11.png,stims/4.png,stims/18.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,stims/10.png,deela,0,38
p738273,adults,Crossact_active_passive,active,test,NA,NA,stims/3.png,stims/18.png,stims/6.png,stims/17.png,stims/7.png,stims/10.png,stims/4.png,stims/11.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,stims/4.png,zeevo,0,39
p738273,adults,Crossact_active_passive,active,test,NA,NA,stims/3.png,stims/4.png,stims/11.png,stims/18.png,stims/6.png,stims/17.png,stims/7.png,stims/10.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,stims/18.png,soma,0,40
p738273,adults,Crossact_active_passive,active,test,NA,NA,stims/6.png,stims/11.png,stims/3.png,stims/4.png,stims/18.png,stims/7.png,stims/10.png,stims/17.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,stims/7.png,biffer,0,41
p738273,adults,Crossact_active_passive,active,test,NA,NA,stims/4.png,stims/10.png,stims/17.png,stims/11.png,stims/18.png,stims/3.png,stims/7.png,stims/6.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,stims/3.png,roozer,0,42
p738273,adults,Crossact_active_passive,active,test,NA,NA,stims/4.png,stims/3.png,stims/18.png,stims/17.png,stims/7.png,stims/10.png,stims/6.png,stims/11.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,stims/6.png,finna,0,43
p738273,adults,Crossact_active_passive,active,test,NA,NA,stims/11.png,stims/18.png,stims/6.png,stims/17.png,stims/7.png,stims/4.png,stims/10.png,stims/3.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,stims/11.png,leemu,0,44
p226776,adults,Crossact_active_passive,active,learning,zeevo,soma,stims/1.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
p226776,adults,Crossact_active_passive,active,learning,sibu,pahvy,stims/4.png,stims/29.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
p226776,adults,Crossact_active_passive,active,learning,deela,kita,stims/3.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
p226776,adults,Crossact_active_passive,active,learning,beppo,biffer,stims/12.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
p226776,adults,Crossact_active_passive,active,learning,sibu,pahvy,stims/4.png,stims/29.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
p226776,adults,Crossact_active_passive,active,learning,kita,deela,stims/3.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
p226776,adults,Crossact_active_passive,active,learning,biffer,soma,stims/12.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
p226776,adults,Crossact_active_passive,active,learning,soma,beppo,stims/10.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
p226776,adults,Crossact_active_passive,active,learning,biffer,zeevo,stims/12.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
p226776,adults,Crossact_active_passive,active,learning,deela,kita,stims/3.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
p226776,adults,Crossact_active_passive,active,learning,sibu,pahvy,stims/4.png,stims/29.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
p226776,adults,Crossact_active_passive,active,learning,beppo,zeevo,stims/1.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
p226776,adults,Crossact_active_passive,active,learning,pahvy,sibu,stims/4.png,stims/29.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
p226776,adults,Crossact_active_passive,active,learning,kita,deela,stims/3.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
p226776,adults,Crossact_active_passive,active,learning,beppo,soma,stims/10.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
p226776,adults,Crossact_active_passive,active,learning,zeevo,beppo,stims/1.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
p226776,adults,Crossact_active_passive,active,learning,biffer,soma,stims/12.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
p226776,adults,Crossact_active_passive,active,learning,zeevo,biffer,stims/12.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
p226776,adults,Crossact_active_passive,active,learning,deela,kita,stims/3.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
p226776,adults,Crossact_active_passive,active,learning,sibu,pahvy,stims/4.png,stims/29.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
p226776,adults,Crossact_active_passive,active,learning,kita,deela,stims/3.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
p226776,adults,Crossact_active_passive,active,learning,sibu,pahvy,stims/4.png,stims/29.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
p226776,adults,Crossact_active_passive,active,learning,beppo,biffer,stims/12.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
p226776,adults,Crossact_active_passive,active,learning,soma,zeevo,stims/1.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
p226776,adults,Crossact_active_passive,active,selection,NA,NA,stims/29.png,stims/10.png,stims/4.png,stims/12.png,stims/3.png,stims/7.png,stims/18.png,stims/1.png,stims/4.png,stims/1.png,NA,NA,sibu,zeevo,NA,NA,NA,NA,NA,25
p226776,adults,Crossact_active_passive,active,selection,NA,NA,stims/29.png,stims/10.png,stims/4.png,stims/12.png,stims/3.png,stims/7.png,stims/18.png,stims/1.png,stims/4.png,stims/7.png,NA,NA,sibu,kita,NA,NA,NA,NA,NA,26
p226776,adults,Crossact_active_passive,active,selection,NA,NA,stims/29.png,stims/10.png,stims/4.png,stims/12.png,stims/3.png,stims/7.png,stims/18.png,stims/1.png,stims/18.png,stims/4.png,NA,NA,soma,sibu,NA,NA,NA,NA,NA,27
p226776,adults,Crossact_active_passive,active,selection,NA,NA,stims/29.png,stims/10.png,stims/4.png,stims/12.png,stims/3.png,stims/7.png,stims/18.png,stims/1.png,stims/18.png,stims/4.png,NA,NA,soma,sibu,NA,NA,NA,NA,NA,28
p226776,adults,Crossact_active_passive,active,test,NA,NA,stims/4.png,stims/7.png,stims/12.png,stims/1.png,stims/3.png,stims/18.png,stims/29.png,stims/10.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,stims/1.png,zeevo,0,29
p226776,adults,Crossact_active_passive,active,test,NA,NA,stims/7.png,stims/18.png,stims/10.png,stims/3.png,stims/29.png,stims/12.png,stims/1.png,stims/4.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,stims/7.png,kita,1,30
p226776,adults,Crossact_active_passive,active,test,NA,NA,stims/4.png,stims/10.png,stims/3.png,stims/12.png,stims/1.png,stims/18.png,stims/7.png,stims/29.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,stims/3.png,deela,0,31
p226776,adults,Crossact_active_passive,active,test,NA,NA,stims/4.png,stims/1.png,stims/29.png,stims/3.png,stims/7.png,stims/18.png,stims/12.png,stims/10.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,stims/10.png,beppo,0,32
p226776,adults,Crossact_active_passive,active,test,NA,NA,stims/18.png,stims/3.png,stims/7.png,stims/10.png,stims/4.png,stims/1.png,stims/29.png,stims/12.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,stims/12.png,biffer,0,33
p226776,adults,Crossact_active_passive,active,test,NA,NA,stims/4.png,stims/1.png,stims/7.png,stims/10.png,stims/3.png,stims/12.png,stims/18.png,stims/29.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,stims/4.png,sibu,0,34
p226776,adults,Crossact_active_passive,active,test,NA,NA,stims/10.png,stims/4.png,stims/29.png,stims/1.png,stims/3.png,stims/12.png,stims/18.png,stims/7.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,stims/18.png,soma,0,35
p226776,adults,Crossact_active_passive,active,test,NA,NA,stims/1.png,stims/12.png,stims/3.png,stims/10.png,stims/29.png,stims/4.png,stims/7.png,stims/18.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,stims/29.png,pahvy,0,36
p226776,adults,Crossact_active_passive,active,test,NA,NA,stims/7.png,stims/12.png,stims/1.png,stims/3.png,stims/29.png,stims/4.png,stims/18.png,stims/10.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,stims/3.png,deela,0,37
p226776,adults,Crossact_active_passive,active,test,NA,NA,stims/18.png,stims/3.png,stims/10.png,stims/4.png,stims/29.png,stims/7.png,stims/1.png,stims/12.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,stims/4.png,sibu,0,38
p226776,adults,Crossact_active_passive,active,test,NA,NA,stims/29.png,stims/10.png,stims/18.png,stims/12.png,stims/1.png,stims/3.png,stims/7.png,stims/4.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,stims/29.png,pahvy,0,39
p226776,adults,Crossact_active_passive,active,test,NA,NA,stims/1.png,stims/3.png,stims/29.png,stims/12.png,stims/4.png,stims/7.png,stims/10.png,stims/18.png,stims/29.png,NA,NA,NA,NA,NA,NA,NA,stims/7.png,kita,0,40
p226776,adults,Crossact_active_passive,active,test,NA,NA,stims/29.png,stims/12.png,stims/4.png,stims/7.png,stims/10.png,stims/1.png,stims/18.png,stims/3.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,stims/10.png,beppo,0,41
p226776,adults,Crossact_active_passive,active,test,NA,NA,stims/1.png,stims/18.png,stims/10.png,stims/29.png,stims/3.png,stims/4.png,stims/12.png,stims/7.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,stims/18.png,soma,0,42
p226776,adults,Crossact_active_passive,active,test,NA,NA,stims/3.png,stims/10.png,stims/1.png,stims/4.png,stims/12.png,stims/18.png,stims/29.png,stims/7.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,stims/1.png,zeevo,1,43
p226776,adults,Crossact_active_passive,active,test,NA,NA,stims/12.png,stims/7.png,stims/29.png,stims/4.png,stims/1.png,stims/3.png,stims/18.png,stims/10.png,stims/7.png,NA,NA,NA,NA,NA,NA,NA,stims/12.png,biffer,0,44
p226776,adults,Crossact_active_passive,passive,learning,finna,manu,stims/11.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
p226776,adults,Crossact_active_passive,passive,learning,tesser,manu,stims/5.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
p226776,adults,Crossact_active_passive,passive,learning,guffi,tibble,stims/6.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
p226776,adults,Crossact_active_passive,passive,learning,roozer,leemu,stims/9.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
p226776,adults,Crossact_active_passive,passive,learning,tibble,guffi,stims/6.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
p226776,adults,Crossact_active_passive,passive,learning,tesser,noopy,stims/5.png,stims/14.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
p226776,adults,Crossact_active_passive,passive,learning,noopy,manu,stims/14.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
p226776,adults,Crossact_active_passive,passive,learning,guffi,tibble,stims/6.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
p226776,adults,Crossact_active_passive,passive,learning,leemu,roozer,stims/9.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
p226776,adults,Crossact_active_passive,passive,learning,finna,noopy,stims/11.png,stims/14.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
p226776,adults,Crossact_active_passive,passive,learning,roozer,leemu,stims/9.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
p226776,adults,Crossact_active_passive,passive,learning,finna,tesser,stims/5.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
p226776,adults,Crossact_active_passive,passive,learning,roozer,leemu,stims/9.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
p226776,adults,Crossact_active_passive,passive,learning,finna,noopy,stims/11.png,stims/14.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
p226776,adults,Crossact_active_passive,passive,learning,finna,tesser,stims/5.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
p226776,adults,Crossact_active_passive,passive,learning,manu,noopy,stims/14.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
p226776,adults,Crossact_active_passive,passive,learning,roozer,leemu,stims/9.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
p226776,adults,Crossact_active_passive,passive,learning,tibble,guffi,stims/6.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
p226776,adults,Crossact_active_passive,passive,learning,manu,tesser,stims/5.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
p226776,adults,Crossact_active_passive,passive,learning,manu,finna,stims/11.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
p226776,adults,Crossact_active_passive,passive,learning,tibble,guffi,stims/6.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
p226776,adults,Crossact_active_passive,passive,learning,tibble,guffi,stims/6.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
p226776,adults,Crossact_active_passive,passive,learning,tesser,noopy,stims/5.png,stims/14.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
p226776,adults,Crossact_active_passive,passive,learning,roozer,leemu,stims/9.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
p226776,adults,Crossact_active_passive,passive,selection,NA,NA,stims/11.png,stims/17.png,stims/14.png,stims/8.png,stims/2.png,stims/6.png,stims/9.png,stims/5.png,NA,NA,stims/5.png,stims/9.png,NA,NA,tesser,leemu,NA,NA,NA,25
p226776,adults,Crossact_active_passive,passive,selection,NA,NA,stims/11.png,stims/17.png,stims/14.png,stims/8.png,stims/2.png,stims/6.png,stims/9.png,stims/5.png,NA,NA,stims/8.png,stims/9.png,NA,NA,roozer,leemu,NA,NA,NA,26
